dept_code,activity_code,vs_type,pa_last_year_5,pa_last_year_4,pa_last_year_3,pa_last_year_2,pa_last_year
SC,ISS06,V,2592947.35,4342295.55,3821562.4599999995,3288542.91,3403378.2800000003
SC,ISS07,S,2473276.33,1882987.58,3027841.3,2023528.73,2259002.68
SC,ISS07,V,25808728.91,25610040.51,42381659.129999995,25253418.7,24335781.42
SC,ISS08,S,304961.5,350598.99,304207.68,267389.38,469114.04
SC,ISS08,V,5626909.68,4985085.56,3957432.9899999998,4405626.4,9783313.9
SC,ISS09,S,76110.91,81342.65,98472.34,114950.38999999998,96956.0
SC,ISS09,V,813619.32,640353.19,700434.67,841480.0900000001,687037.64
SC,ISS0Z,S,83817.09,108251.89,129097.95999999999,138917.95,149706.51
SC,ISS0Z,V,595952.16,755671.73,874889.67,957819.05,1049344.28
SCA,BNS00,V,18575862.0,19271621.0,17967928.0,20420236.0,25591119.0
SCC,BRH01,S,2004896.01,1948902.59,2029758.5499999998,2347617.23,2634364.6599999997
SCC,BRH01,V,16159236.9,16487456.36,17418400.6,19179643.689999998,21269301.89
SCC,BRH02,S,8082235.899999999,8679233.61,9416346.219999999,9720348.84,10567762.9
SCC,ISS00,S,1131543.73,1088990.19,1169792.35,1511297.01,1449616.04
SCC,ISS00,V,11854277.739999998,11189143.53,13519434.45,15602918.299999999,15400947.940000001
SEN,BSX00,S,43558197.36,25099723.240000002,28498590.77,33143043.25,33227478.95
SEN,BSX00,V,24882676.69,22645615.319999997,22770364.9,23975629.28,26760843.07
SEN,BSY00,S,2940866.64,3040228.67,3277568.28,3503295.38,3880604.09
SEN,BSY00,V,28230569.87,27879295.320000004,28712097.44,32703147.64,40324473.88
SEN,BSZ00,S,1844167.67,1939544.4799999997,2252448.1,2336897.06,2530774.4000000004
SEN,BSZ00,V,15743025.72,15757886.77,19389031.04,22318758.74,23215661.25
SHARE,BWC06,S,5943679.11,,,,
SHARE,BWC06,V,143795884.31,,,,
SHARE,BWD09,V,17969410.39,,,,
SHARE,BWD10,S,37919451.58,,,,
SHARE,BWD10,V,652776500.07,,,,
SHARE,BWE09,S,3311464.16,,,,
SHARE,BWE09,V,262603199.84,,,,
SHARE,BWE10,S,24579500.81,,,,
SHARE,BWE10,V,316652745.6,,,,
SHARE,BWF07,S,11324033.91,,,,
SHARE,BWF07,V,216268047.4,,,,
SHARE,BWG04,S,19025461.71,,,,
SHARE,BWG04,V,298737676.3,,,,
SHARE,BYE01,S,,262468.18,156101.33000000002,192582.87,6875013.39
SHARE,BYE01,V,,172928696.29,185020720.83,224159432.71,224860549.22000003
SHARE,BYE02,S,,,,,3142911.34
SHARE,BYE02,V,,11570786.54,13147571.009999998,18611812.229999997,26503898.38
SHARE,BYE03,S,,4540760.08,4267773.5,4082616.6,37776640.79
SHARE,BYE03,V,,523793259.53000003,683693958.4100001,796517855.9399999,707070002.01
SHARE,BYE04,S,,,,,10523702.389999999
SHARE,BYE04,V,,269491147.96,388138362.27,364174359.37,309033907.97
SHARE,BYE05,S,,87165213.03999999,99987650.69,121337222.0,21441506.2
SHARE,BYE05,V,,289439067.68999994,251279150.49999994,304712208.15999997,326081438.47999996
SHARE,BYE06,S,,,,,14680639.290000001
SHARE,BYE06,V,,191167774.51,190694973.72,261671786.4,226544799.46
SHARE,BYE07,S,,39384.05,29925.8,32339.02,31289723.709999997
SHARE,BYE07,V,,305212720.58,371847354.16999996,348513230.48,329990145.46
SHARE,ISS01,S,,,,,5168140.89
SHARE,ISS01,V,52289774.32,40703642.48,52015249.63,45517391.67,43189659.8
SHARE,ISS02,S,,,,,1542000.8599999999
SHARE,ISS02,V,11313972.7,10818629.44,10283205.11,12030519.030000001,10686500.49
SHARE,ISS04,S,,,,,5769436.21
SHARE,ISS04,V,45401644.050000004,49414219.55,51696973.730000004,60284736.550000004,59445997.2
SHARE,ISS05,S,19913476.87,24466825.26,22515645.52,31289577.67,5310803.69
SHARE,ISS05,V,40797487.660000004,44642148.15,50641856.78,47335311.480000004,45117993.44
SHARE,ISS06,S,,,,,765843.8
SHARE,ISS06,V,14022068.81,14669828.58,17066458.22,12791678.780000001,11657645.41
SHARE,ISS07,S,,,,,5224165.28
SHARE,ISS07,V,67226148.94,71680272.45,86727850.83,86925245.32,86817353.94
SHARE,ISS08,S,,,,,619222.6
SHARE,ISS08,V,29122513.54,27902946.77,34574118.35,23352494.77,22298096.57
SHARE,ISS09,S,,,,,342535.77
SHARE,ISS09,V,2284812.71,2939225.64,2867219.17,3423585.26,3831089.2600000002
SHARE,ISS0Z,S,,,,,3961254.7
SHARE,ISS0Z,V,18918317.95,19305162.91,21448773.61,23832609.459999997,29450681.67
SIRC,BXW01,S,669605.58,814695.6900000001,897114.81,1074630.81,1263174.9300000002
SIRC,BXW01,V,4938189.93,6579945.91,6859156.0,8035767.22,9593118.5
SIRC,ISS00,S,292580.41000000003,361625.18,403051.58999999997,482805.17,567513.38
SIRC,ISS00,V,6350999.25,9533486.9,10129824.66,10052522.52,7415692.44
SSHRC,BNT01,S,14650152.71,1208653.1,1296039.8,1542299.42,2372775.61
SSHRC,BNT01,V,232373963.27,243635441.0,250434081.18,275438514.95,297525234.79
SSHRC,BNT02,S,11929189.78,525211.22,500541.44999999995,578735.0099999999,933945.88
SSHRC,BNT02,V,134624991.1,136906427.32,135632524.16,136887219.62,190290635.25
SSHRC,BNT03,S,7686979.529999999,662320.4,648657.21,795362.22,1228572.76
SSHRC,BNT03,V,104153072.39,108836989.61999999,103979869.32000001,108914877.09,111282216.28999999
SSHRC,BNT04,S,265902.58,331074.77999999997,371041.82,429198.49,678979.8
SSHRC,BNT04,V,44095815.739999995,75563036.99,94849581.09,124988473.08,127758376.3
SSHRC,BNT05,S,324840117.0,,,,
SSHRC,BNT05,V,109618390.0,,,,
SSHRC,BNT06,S,,91877.44,163436.6,202437.99,166277.34999999998
SSHRC,BNT06,V,,718964.68,2927384.65,39066776.7,73835137.85
SSHRC,BNU01,S,47462.869999999995,211859.33000000002,89721.31,81923.25,127423.9
SSHRC,BNU01,V,414587830.68,429206154.8,452271435.83,452102832.73,467251130.56
SSHRC,ISS01,S,660333.64,587507.88,556344.53,678299.19,1266270.72
SSHRC,ISS01,V,5052109.62,4427313.4,4697666.3100000005,5295473.46,6815513.250000001
SSHRC,ISS02,S,196860.92999999996,155978.54,149108.15000000002,174542.06,222384.55
SSHRC,ISS02,V,1835495.67,1471913.84,1490139.58,1530381.27,1709504.1199999999
SSHRC,ISS03,V,479997.43,63097.82,56725.75,217341.80000000002,111087.46
SSHRC,ISS04,S,179383.58000000002,211695.21000000002,263315.37,279441.08999999997,412088.77
SSHRC,ISS04,V,1496202.71,1746651.85,2168596.18,2128203.87,2508973.06
SSHRC,ISS05,S,245231.59,272971.98,381322.74,238769.27000000002,-1920400.29
SSHRC,ISS05,V,1294301.8,1251489.34,2672193.62,2194267.0300000003,2619752.56
SSHRC,ISS06,S,55578.020000000004,83695.94,82124.53,85519.63,217925.02000000002
SSHRC,ISS06,V,536117.83,756445.25,724810.0,710752.31,943080.92
SSHRC,ISS07,S,360111.55,330050.18,283973.11,432306.96,965089.6799999999
SSHRC,ISS07,V,5355715.4799999995,4542784.17,4647239.64,4193185.18,5482051.23
SSHRC,ISS08,S,50420.39,98594.75,72862.54000000001,75747.95,372995.62
SSHRC,ISS08,V,1999376.42,2179341.19,656175.72,710002.37,1615602.44
SSHRC,ISS09,S,,1082.82,1022.91,1420.8899999999999,1868.8600000000001
SSHRC,ISS09,V,230015.86000000002,88514.11,293670.12,52638.53,18809.1
SSHRC,ISS0Z,S,26355.72,27244.1,40411.08,38381.66,78358.77
SSHRC,ISS0Z,V,191131.94,196255.02,299260.89999999997,270076.18,376295.45
SWC,BXR01,S,1669135.9800000002,1663603.27,1928445.38,2719411.42,1952613.8599999999
SWC,BXR01,V,20090796.57,18850800.4,20306592.919999998,26184418.04,23044390.02
SWC,BXR02,S,71515175.5,1381756.57,2296026.35,2515739.48,2515956.31
SWC,BXR02,V,107612256.45,188637165.81,275878188.74,264368261.98000002,318927937.73
SWC,ISS00,S,1812698.23,1939497.25,2138681.7,2632462.95,2318181.7
SWC,ISS00,V,16763323.08,18181048.73,20560882.23,22478587.37,20203079.84
TBC,BXA01,S,2890551.3,2812930.19,2867585.5,3428019.72,3294212.34
TBC,BXA01,V,20446474.19,20663270.669999998,21531903.689999998,24297748.770000003,23154788.08
TBC,BXA02,S,2004961.94,1908917.11,2220850.06,2585741.58,2502489.7399999998
TBC,BXA02,V,14516675.4,14809640.18,17456615.06,19137820.12,18131804.64
TBC,BXB01,S,1815662.11,1746281.31,1917883.43,,
TBC,BXB01,V,15918681.82,15952734.07,17808062.69,,
TBC,BXB02,S,2314860.97,2026685.0999999999,2526014.16,,
TBC,BXB02,V,17572038.91,17224064.96,20795827.67,,
TBC,BXB03,S,2636044.6,2400197.62,3834243.6900000004,,
TBC,BXB03,V,15458993.080000002,15396196.86,24191787.66,,
TBC,BXB04,S,134578.61,169796.04,189875.05,,
TBC,BXB04,V,924579.76,1268407.29,1477068.56,,
TBC,BXB05,S,1080808.5,1056888.13,1173682.31,,
TBC,BXB05,V,8158891.09,7912631.909999999,9338497.24,,
TBC,BXB06,S,1222799.46,973290.28,944628.61,,
TBC,BXB06,V,22668563.330000002,15314466.31,14529041.970000003,,
TBC,BXB07,S,761901.9500000001,760667.12,828807.78,,
TBC,BXB07,V,5934384.840000001,6050444.66,6952575.31,,
TBC,BXB08,S,297488.87,259125.15999999997,277427.93,181995.41,273627.18
TBC,BXB08,V,2610012.87,1986647.2999999998,2184323.69,1512790.1999999997,2318779.13
TBC,BXB09,S,1394981.03,1655854.3199999998,1985142.09,570367.66,
TBC,BXB09,V,11544856.41,14231706.8,16967225.86,4272862.34,
TBC,BXB10,S,189136.88,218979.79,287962.4,,
TBC,BXB10,V,1331720.81,1645716.09,2306922.63,,
TBC,BXB11,S,282636.77999999997,352473.52999999997,391645.92,357389.48,308162.02
TBC,BXB11,V,2402175.76,3247344.75,4147647.89,3922334.9,2324175.6500000004
TBC,BXB12,S,,,,5782092.1899999995,5744744.4
TBC,BXB12,V,,,,48080365.839999996,51741037.27
TBC,BXB13,S,,,,7868896.7299999995,6997762.649999999
TBC,BXB13,V,,,,44576232.07,48103775.89
TBC,BXC01,S,2646278.99,2867445.76,5009013.01,,
TBC,BXC01,V,21352013.57,23733407.139999997,57016574.53,,
TBC,BXC02,S,1645912.03,1568487.55,,,
TBC,BXC02,V,7700334.53,7342714.89,,,
TBC,BXC03,S,1703780.11,1649761.88,1832973.9200000002,,
TBC,BXC03,V,12630314.19,13083811.780000001,14741045.47,,
TBC,BXC04,S,-86780.80000002086,7805001458.200001,1429.9900000149012,1514.4199999773502,6425001578.98
TBC,BXC04,V,2886207295.91,2920402101.22,3756367696.7100005,3849638267.63,4228707909.42
TBC,BXC05,S,783465.8599999999,775379.57,1005739.47,,
TBC,BXC05,V,8797716.9,8990839.87,11190037.129999999,,
TBC,BXC06,S,1277966.35,1348182.66,1192991.27,,
TBC,BXC06,V,17250216.31,14854253.020000001,12303169.379999999,,
TBC,BXC07,S,985370.36,920344.58,1022497.7,,
TBC,BXC07,V,7063308.76,7164205.45,9662384.58,,
TBC,BXC08,S,,,,12245635.92,11405688.22
TBC,BXC08,V,,,,93672490.71000001,89757096.17
TBC,BXD01,S,1025472.6,1082361.88,1227016.6099999999,1400292.15,1334464.72
TBC,BXD01,V,8996801.45,9136325.22,10734193.5,11260260.49,10779009.88
TBC,ISS01,S,2439220.14,2265351.83,2272954.81,2964830.18,2612568.04
TBC,ISS01,V,17274853.84,17224719.85,17257662.37,21279721.99,18611433.619999997
TBC,ISS02,S,1488857.25,1355774.8399999999,1440100.91,1749162.22,1601746.59
TBC,ISS02,V,10945719.52,10051200.51,10717395.19,11981538.94,11639822.579999998
TBC,ISS03,S,317034.78,284320.98,315700.21,412494.57,455137.35
TBC,ISS03,V,6485858.5,8664175.629999999,12747338.93,12740912.879999999,11141086.71
TBC,ISS04,S,1602885.26,1485779.37,1663494.0999999999,2045034.13,1818155.22
TBC,ISS04,V,10760287.909999998,10767331.31,12841468.530000001,14942928.23,12720037.679999998
TBC,ISS05,S,1427417.29,1635491.4400000002,1619771.94,1887032.27,1885469.09
TBC,ISS05,V,7324385.470000001,9054762.5,8368509.59,9411441.18,8972238.329999998
TBC,ISS06,S,170565.5,175444.02,159741.71,171259.21000000002,163316.26
TBC,ISS06,V,2076345.11,2029581.5099999998,2723517.87,2551586.7,1581652.6500000004
TBC,ISS07,S,1461378.76,1350198.44,1339089.05,1686050.8399999999,1785798.52
TBC,ISS07,V,25229933.31,24369830.58,20338783.74,24789409.12,23162009.1
TBC,ISS08,S,119958.48,120455.37999999999,192784.08,211098.81,243409.27
TBC,ISS08,V,2905987.69,2930273.19,3657392.4,4296936.399999999,3476015.25
TBC,ISS09,S,110785.02,99789.54000000001,107114.45999999999,177339.05,118654.94
TBC,ISS09,V,813183.07,681286.26,761833.81,1116827.8299999998,808690.01
TBC,ISS0Z,S,151374.63,155228.39,146242.68,156548.0,216910.76
TBC,ISS0Z,V,1179775.81,1262871.7399999998,1080091.77,968614.0700000001,1377714.7499999998
TC,BTW01,S,3872828.13,3726712.66,3997985.72,4542436.26,5113272.92
TC,BTW01,V,31535407.67,29787159.13,31295981.14,37503610.699999996,41170591.56
TC,BTW02,S,9422976.709999999,14713673.879999999,14721390.18,16860535.7,17094836.26
TC,BTW02,V,58314213.11,104153472.42999999,106312536.86,124342758.62,122674860.25
TC,BTW03,S,6783512.63,,,,
TC,BTW03,V,48744072.61999999,,,,
TC,BTW04,S,1037101.99,1236193.83,1304450.85,1056728.29,791948.3999999999
TC,BTW04,V,9499928.63,9375869.01,9977700.45,7551834.64,5957669.76
TC,BTW05,S,2921938.37,2710956.31,2831634.75,3582913.0199999996,3273794.76
TC,BTW05,V,20433399.68,20500045.26,22177186.43,30673533.4,29428041.590000004
TC,BTW06,S,6263773.390000001,4596610.52,19842211.13,5535705.29,4962418.390000001
TC,BTW06,V,21513774.32,34945311.67,15301729.959999999,33740944.870000005,23468987.89
TC,BTW07,S,1536678.64,1521910.6,1461718.71,1906140.6099999999,1707823.1700000002
TC,BTW07,V,10180738.81,11882824.08,12081063.700000001,14255084.55,12420333.65
TC,BTW08,S,2768038.7,6251231.79,5824041.09,6974017.97,6929812.96
TC,BTW08,V,18778311.33,39827855.7,36118836.49,46443122.800000004,41989748.779999994
TC,BTW09,S,4205235.61,,,,
TC,BTW09,V,22231476.48,,,,
TC,BTW10,S,177232.27,185311.0,179852.78,183442.53,190956.91999999998
TC,BTW10,V,1064611.75,1326612.78,1323094.77,1297724.1300000001,1289032.72
TC,BTW11,S,1374489.38,1149015.27,1076147.93,1292683.33,1269887.74
TC,BTW11,V,8896239.92,8283506.800000001,7987654.25,9467983.38,8917822.02
TC,BTW12,S,1174618.75,,,,
TC,BTW12,V,11154489.95,,,,
TC,BTW13,S,301048.93,332560.13,297176.45,365270.16,392659.35
TC,BTW13,V,2680279.25,2551321.2399999998,2420174.74,2604145.9299999997,3004239.1
TC,BTW14,S,3083808.31,3059605.13,3325847.03,3876502.98,3765583.5300000003
TC,BTW14,V,22254655.689999998,23234355.68,26944114.180000003,32028138.18,31429459.47
TC,BTW15,S,45928.84,38499.61,96598.98999999999,161688.4,192941.61
TC,BTW15,V,14834593.889999999,13690374.52,19507879.29,39359344.13,37908003.699999996
TC,BTW16,S,878838.1,1501520.46,1448322.0899999999,1801202.09,1827531.88
TC,BTW16,V,18099002.17,14495182.44,15104689.39,18860220.32,18303633.61
TC,BTW17,S,3125950.62,2664759.2800000003,3077668.17,3461233.49,3259911.49
TC,BTW17,V,28950030.64,39476041.120000005,45642727.6,43603481.81,33202401.810000002
TC,BTW18,S,356216.12,323337.45,350982.49,503554.08,526491.74
TC,BTW18,V,2814758.0,2763166.9499999997,3146452.27,4145489.5900000003,4233123.45
TC,BTW19,S,574786.96,497034.85,522685.75,571784.73,596823.56
TC,BTW19,V,3867709.89,3590374.03,4078699.96,4377758.66,4381373.970000001
TC,BTW20,S,749959.76,812544.5199999999,738158.28,892957.69,1250739.92
TC,BTW20,V,8455539.19,7322011.090000001,6712530.17,8030981.46,9588559.51
TC,BTW21,S,2992605.4299999997,2597770.6999999997,2625624.52,3021722.49,2878873.85
TC,BTW21,V,22033063.12,22294701.439999998,22907577.27,25907242.43,24014161.950000003
TC,BTW22,S,969997.52,726071.29,673818.8999999999,802153.86,476301.44
TC,BTW22,V,5782201.32,5380303.46,4954193.79,6173919.2,3362516.04
TC,BTW24,S,696496.5,637726.01,851678.24,931561.24,642040.52
TC,BTW24,V,7304706.19,6352193.29,8228106.27,9330140.629999999,8271838.03
TC,BTW25,S,637936.9199999999,493318.29000000004,502947.73,539578.22,1187677.27
TC,BTW25,V,4767598.56,3616721.52,3542725.5300000003,3832234.0,8275793.09
TC,BTX01,S,2018127.42,1592579.35,1879880.3900000001,2059474.95,2143083.79
TC,BTX01,V,179899919.28,287033372.77,292012490.06999993,721067210.94,1213025699.95
TC,BTX02,S,5604638.04,5588302.3,6330421.21,8286887.57,8065250.21
TC,BTX02,V,88772915.7,99516088.2,112252917.18,143594781.36,162043708.93
TC,BTX03,S,1240038.3,1184218.73,1157660.27,1342701.1099999999,1327352.71
TC,BTX03,V,29315395.88,25938875.48,25342839.54,33002781.67,36725674.28
TC,BTX04,S,655977.02,826781.6399999999,799042.88,899613.6299999999,953929.89
TC,BTX04,V,31251936.21,25012689.11,29693970.91,36405906.47,51707780.39
TC,BTX05,S,761355.12,692571.13,728529.47,988393.0,1061600.7
TC,BTX05,V,6436622.39,6743610.45,8312706.17,9572447.73,10516242.67
TC,BTX06,S,,1103499.77,1141249.85,1310059.45,1281286.8399999999
TC,BTX06,V,,9541022.07,10243790.29,10829055.67,10598461.37
TC,BTY01,S,2762591.84,2473150.18,3433741.98,7798524.69,6230832.68
TC,BTY01,V,22168770.06,21014652.15,51683504.78,77987783.82,91291373.3
TC,BTY02,S,788309.01,772340.14,710314.26,1267867.81,1588394.67
TC,BTY02,V,11153513.59,11557872.6,10245574.73,18256941.75,20333786.57
TC,BTY03,S,186449346.8,193351868.19000003,153028984.81,146219462.71,190511388.67
TC,BTY03,V,435706336.76,523162294.53999996,590225579.69,458249054.66999996,435509316.13
TC,BTY04,S,707256.12,995252.41,1619146.8,1814415.2100000002,1389565.58
TC,BTY04,V,192388874.64,260011480.95999998,238442746.48000002,482679444.18,554179288.19
TC,ISS01,S,89200.07999999999,7544537.97,5321308.1899999995,5995760.6,6207939.85
TC,ISS01,V,43282821.03,40514414.95,43233945.58,45903624.64,44148988.47
TC,ISS02,S,3269622.48,1713007.81,1776044.71,2124851.14,2145921.4499999997
TC,ISS02,V,13424468.339999998,12862380.4,13947120.780000001,15969568.09,15431099.75
TC,ISS03,S,390157.02,167806.99,169048.38999999998,622142.9500000001,198113.86000000002
TC,ISS03,V,18530237.97,21734752.029999997,24404832.28,18796761.93,17804132.6
TC,ISS04,S,6584306.76,3347395.0300000003,3608318.43,4526607.32,4455342.65
TC,ISS04,V,24479557.18,25859496.48,29013307.15,34812245.77,31860825.37
TC,ISS05,S,,3361247.6999999997,3425190.06,3754817.17,4184656.9299999997
TC,ISS05,V,24404109.0,25432254.599999998,25642477.14,27156304.85,31506417.95
TC,ISS06,S,1373105.53,1885188.07,1866356.63,2543530.68,2053587.1800000002
TC,ISS06,V,17640403.63,18448506.56,18393731.89,23989332.01,23353956.17
TC,ISS07,S,3481665.52,3935046.38,3996727.25,4886719.600000001,5400612.79
TC,ISS07,V,57975168.599999994,60034820.029999994,67001381.870000005,74436506.69,72606801.03
TC,ISS08,S,2620899.55,814278.3999999999,863254.5,984778.8,858832.8500000001
TC,ISS08,V,13456470.129999999,17019918.43,19568409.87,19973848.38,18920869.08
TC,ISS09,S,380035.64999999997,103952.24,171506.39,145003.76,236085.65000000002
TC,ISS09,V,2107312.58,1317677.33,1930392.83,1945096.04,2677168.07
TC,ISS0Z,S,1973787.77,684986.95,557668.76,725028.37,661940.38
TC,ISS0Z,V,3476634.6,3686723.68,3957772.58,3925130.5900000003,4187599.8600000003
TOUR,BKZ00,V,95665913.0,121159703.0,156225494.0,122661538.0,115967712.0
VAC,BWI06,S,6729691.74,6312987.56,6230236.2299999995,7454198.65,7022832.2299999995
VAC,BWI06,V,513970582.55,598764283.59,648730210.67,743418682.25,902348625.85
VAC,BWI07,S,6424508.13,5986758.17,5907977.49,7075173.100000001,6666029.95
VAC,BWI07,V,135278895.65,152695559.09,154357852.16,179071211.61,227745690.67000002
VAC,BWI08,S,1692369.87,1586819.15,1565977.23,1875433.4600000002,1766858.2100000002
VAC,BWI08,V,206112016.72,199121390.49,175356091.96,167721047.41,169939233.34
VAC,BWI09,S,3771413.4000000004,3534127.6799999997,3487612.91,4176617.6799999997,3935119.13
VAC,BWI09,V,337402915.07,347298117.71,350749313.94,368924486.06,401101927.83
VAC,BWI10,S,295597.09,277306.65,273652.01999999996,327704.47000000003,308771.2
VAC,BWI10,V,12701148.45,15258557.329999998,18186125.48,24732686.32,30161570.939999998
VAC,BWI11,S,155865.04,114610.91999999998,112600.07999999999,134721.93,131742.13
VAC,BWI11,V,13502317.84,4247229.0600000005,3900327.25,3572876.35,3299136.37
VAC,BWI12,S,1138657.42,1066091.31,1052049.69,1259870.2,1187054.27
VAC,BWI12,V,886888576.3,982243974.82,1102950334.6399999,1280022123.67,1450684600.0
VAC,BWI13,S,26962.129999999997,24649.360000000004,24324.17,29128.28,27446.32
VAC,BWI13,V,1639197.19,1495748.51,1712441.73,1859323.43,1813391.82
VAC,BWI16,S,31982702.52,11828686.99,11672914.49,14370900.540000001,13170812.510000002
VAC,BWI16,V,2460707517.8199997,2884242853.5,2726394056.5199995,3005451567.3199997,4177383761.11
VAC,BWI18,S,20089841.72,86272.99,85133.59,101944.94,96062.12
VAC,BWI18,V,19984194.77,24365095.64,24859705.35,27212842.56,26287204.79
VAC,BWJ01,S,911338.28,788800.92,882404.18,1111446.49,1186221.91
VAC,BWJ01,V,35207909.949999996,31333852.98,42808939.79,43645278.43,50656763.870000005
VAC,BWJ02,S,20063.22,12259.44,10717.94,8791.17,6629.51
VAC,BWJ02,V,6066015.67,5903224.68,5925399.1,6457793.3,5976901.31
VAC,BWK01,S,492467.45999999996,414859.32,474455.70999999996,521826.72,502553.82000000007
VAC,BWK01,V,4701046.89,3413228.07,3952992.07,4158850.8,4056732.7499999995
VAC,ISS01,S,2624347.08,2484870.1999999997,2516227.02,2944008.3000000003,2700073.06
VAC,ISS01,V,17566855.81,18083336.18,20387852.650000002,21348368.549999997,20184006.78
VAC,ISS02,S,1243736.5699999998,1165296.79,1041481.92,1435895.25,1485699.63
VAC,ISS02,V,13829912.17,14168805.31,10739444.05,18385799.74,12677003.63
VAC,ISS03,S,70003.85,71939.79999999999,52999.57000000001,123133.08,37702.729999999996
VAC,ISS03,V,4575042.99,4407108.0,4752237.65,4591817.42,5226645.22
VAC,ISS04,S,1738049.39,1481679.97,1560265.12,2152592.93,2155332.87
VAC,ISS04,V,12484187.67,12699288.96,13587491.05,17405262.76,17638471.650000002
VAC,ISS05,S,1547682.9400000002,1491987.57,1519001.9500000002,1890823.5,1825376.5899999999
VAC,ISS05,V,16722107.78,13389664.34,14043727.09,15544114.639999999,15173533.44
VAC,ISS06,S,279097.28,249692.31,264264.43,275917.27,243030.56
VAC,ISS06,V,2286347.34,2243463.92,2271334.2800000003,3090738.81,2333146.93
VAC,ISS07,S,2538199.05,2721163.3600000003,2606865.19,3372923.75,3455584.1
VAC,ISS07,V,41529650.4,41124494.0,45098671.17,53291585.79,44037131.74
VAC,ISS08,S,513902.46,484333.77,481951.48,596289.51,515323.60000000003
VAC,ISS08,V,6412998.95,5191867.760000001,6498901.29,8479250.4,9195460.83
VAC,ISS09,S,143149.53,157643.51,150991.81,216291.97,161114.85
