"dept_code","activity_code","so_num","pa_exp_last_year_5","pa_exp_last_year_4","pa_exp_last_year_3","pa_exp_last_year_2","pa_exp_last_year","pa_rev_last_year_5","pa_rev_last_year_4","pa_rev_last_year_3","pa_rev_last_year_2","pa_rev_last_year"
"PCA","ISS0Z",2,95654.35,192155.58,9229.42,23030.26,69204.19,-50.60,0.00,0.00,-680.66,0.00
"PCA","ISS0Z",3,,16.19,81.97,94.79,59.00,,0.00,0.00,0.00,0.00
"PCA","ISS0Z",4,70985.37,70846.24,103987.69,213815.81,93077.00,0.00,0.00,-9892.79,0.00,0.00
"PCA","ISS0Z",5,3674.03,2697.48,590.74,,1871.97,0.00,0.00,0.00,,0.00
"PCA","ISS0Z",6,2187.24,6846.64,191.69,,140.00,0.00,0.00,0.00,,0.00
"PCA","ISS0Z",7,24512.17,26726.36,2788.05,8186.31,5322.37,-1497.68,0.00,0.00,0.00,0.00
"PCA","ISS0Z",9,23502.30,37176.68,23917.01,38716.39,37704.32,0.00,0.00,0.00,0.00,0.00
"PCA","ISS0Z",12,5869.43,28104.47,23196.60,22664.27,7137.44,0.00,-1909.40,-14555.18,-8779.79,-2834.95
"PCAN","BYK01",1,,,,2962687.26,4992961.71,,,,-101380.36,-51835.35
"PCAN","BYK01",2,,,,13623.73,98482.38,,,,0.00,0.00
"PCAN","BYK01",3,,,,15670.26,64431.10,,,,0.00,0.00
"PCAN","BYK01",4,,,,111734.41,1160349.95,,,,0.00,0.00
"PCAN","BYK01",5,,,,1411.13,20018.77,,,,0.00,0.00
"PCAN","BYK01",7,,,,6620.75,12490.74,,,,0.00,0.00
"PCAN","BYK01",9,,,,5190.93,43707.07,,,,0.00,0.00
"PCAN","BYK01",10,,,,44663511.00,28474532.00,,,,0.00,0.00
"PCAN","BYK01",12,,,,691.15,576.22,,,,0.00,0.00
"PCAN","BYK02",1,,,,2202762.00,4229488.70,,,,-137177.97,-54331.91
"PCAN","BYK02",2,,,,3479.16,251687.99,,,,0.00,0.00
"PCAN","BYK02",3,,,,177.54,37714.57,,,,0.00,0.00
"PCAN","BYK02",4,,,,19195.61,177852.03,,,,0.00,0.00
"PCAN","BYK02",5,,,,857.77,170650.90,,,,0.00,0.00
"PCAN","BYK02",7,,,,3029.78,7890.74,,,,0.00,0.00
"PCAN","BYK02",9,,,,3129.30,25401.88,,,,0.00,0.00
"PCAN","BYK02",10,,,,36554378.00,55016422.00,,,,0.00,0.00
"PCAN","BYK02",12,,,,2322.54,,,,,-1984.00,
"PCAN","BYK03",1,,,,1518204.80,2687562.83,,,,0.00,-19450.40
"PCAN","BYK03",2,,,,2638.33,28518.24,,,,0.00,0.00
"PCAN","BYK03",3,,,,119.58,72751.42,,,,0.00,0.00
"PCAN","BYK03",4,,,,538482.86,1985865.63,,,,0.00,0.00
"PCAN","BYK03",5,,,,578.25,91946.88,,,,0.00,0.00
"PCAN","BYK03",7,,,,2032.31,2823.06,,,,0.00,0.00
"PCAN","BYK03",9,,,,2120.81,21748.37,,,,0.00,0.00
"PCAN","BYK03",10,,,,7446933.00,12820057.00,,,,0.00,0.00
"PCAN","BYK03",12,,,,120.69,,,,,0.00,
"PCAN","BYK04",1,,,,1026253.90,2581249.02,,,,0.00,-19450.41
"PCAN","BYK04",2,,,,2961.15,197950.68,,,,0.00,0.00
"PCAN","BYK04",3,,,,77.47,504009.99,,,,0.00,0.00
"PCAN","BYK04",4,,,,39158.34,544612.70,,,,0.00,0.00
"PCAN","BYK04",5,,,,389.43,178469.18,,,,0.00,0.00
"PCAN","BYK04",7,,,,1383.58,2758.65,,,,0.00,0.00
"PCAN","BYK04",9,,,,1426.14,25899.13,,,,0.00,0.00
"PCAN","BYK04",10,,,,68072355.50,98429005.00,,,,0.00,0.00
"PCAN","BYK04",12,,,,2.59,6.29,,,,0.00,0.00
"PCAN","ISS00",1,,,,1282106.40,,,,,0.00,
"PCAN","ISS00",2,,,,85971.47,,,,,0.00,
"PCAN","ISS00",3,,,,382.87,,,,,0.00,
"PCAN","ISS00",4,,,,1628132.60,,,,,0.00,
"PCAN","ISS00",5,,,,95340.25,,,,,0.00,
"PCAN","ISS00",7,,,,3954.70,,,,,0.00,
"PCAN","ISS00",9,,,,623733.84,,,,,0.00,
"PCAN","ISS00",12,,,,995.01,,,,,0.00,
"PCAN","ISS10",1,,,,,4995970.57,,,,,0.00
"PCAN","ISS10",2,,,,,219632.91,,,,,0.00
"PCAN","ISS10",3,,,,,75555.69,,,,,0.00
"PCAN","ISS10",4,,,,,1652097.00,,,,,-164791.30
"PCAN","ISS10",5,,,,,59960.53,,,,,0.00
"PCAN","ISS10",7,,,,,22822.34,,,,,0.00
"PCAN","ISS10",9,,,,,395572.06,,,,,-100168.00
"PCAN","ISS10",12,,,,,113479.43,,,,,-1908.70
"PCC","AYX00",1,5121204.26,,,,,0.00,,,,
"PCC","AYX00",2,244992.11,,,,,0.00,,,,
"PCC","AYX00",3,127165.35,,,,,0.00,,,,
"PCC","AYX00",4,577888.70,,,,,0.00,,,,
"PCC","AYX00",5,201876.70,,,,,0.00,,,,
"PCC","AYX00",6,349.37,,,,,0.00,,,,
"PCC","AYX00",7,23523.99,,,,,0.00,,,,
"PCC","AYX00",9,15536.69,,,,,0.00,,,,
"PCC","AYX00",12,27411.56,,,,,0.00,,,,
"PCC","BXF01",1,,5651538.43,6128994.65,5990078.17,5769223.93,,-169322.76,-155.68,-36357.22,0.00
"PCC","BXF01",2,,155859.69,28564.29,37417.38,38193.81,,0.00,0.00,0.00,0.00
"PCC","BXF01",3,,44465.91,103232.44,22032.00,24978.08,,0.00,0.00,0.00,0.00
"PCC","BXF01",4,,403814.59,61515.25,51115.35,258064.18,,0.00,0.00,0.00,-69405.00
"PCC","BXF01",5,,78886.90,48997.87,34693.31,39451.65,,0.00,0.00,0.00,0.00
"PCC","BXF01",6,,45025.19,,,,,0.00,,,
"PCC","BXF01",7,,34810.96,6468.53,18976.13,39332.20,,0.00,0.00,0.00,0.00
"PCC","BXF01",9,,55608.05,11938.70,7204.97,5615.39,,0.00,0.00,0.00,0.00
"PCC","BXF01",12,,18679.04,15044.76,10196.54,73355.16,,0.00,-1226.46,-9912.20,0.00
"PCC","BXF02",1,,122164.56,118760.66,119687.42,1614099.06,,0.00,0.00,0.00,-70876.78
"PCC","BXF02",2,,31683.29,5307.98,3781.39,47709.76,,0.00,0.00,0.00,0.00
"PCC","BXF02",3,,287.32,,,,,0.00,,,
"PCC","BXF02",4,,41404.34,16169.97,16858.09,75059.93,,0.00,0.00,0.00,0.00
"PCC","BXF02",5,,45974.64,549.37,819.15,9553.00,,0.00,0.00,0.00,0.00
"PCC","BXF02",6,,38900.87,,,,,0.00,,,
"PCC","BXF02",7,,1762.03,157.74,288.58,2225.09,,0.00,0.00,0.00,0.00
"PCC","BXF02",9,,34671.82,259.68,,4622.21,,0.00,0.00,,0.00
"PCC","BXF02",12,,1701.64,,,10105.46,,0.00,,,0.00
"PCC","BXF03",1,,105077.90,135899.89,99937.03,185154.90,,0.00,0.00,0.00,0.00
"PCC","BXF03",2,,19366.69,,3493.27,13349.55,,0.00,,0.00,0.00
"PCC","BXF03",3,,,433.50,,3349.86,,,0.00,,0.00
"PCC","BXF03",4,,,,888.13,,,,,0.00,
"PCC","BXF03",5,,,,,120.00,,,,,0.00
"PCC","BXF03",7,,952.96,,,619.27,,0.00,,,0.00
"PCC","BXF03",9,,1388.68,329.00,,323.79,,0.00,0.00,,0.00
"PCC","BXF03",12,,,,0.00,66.50,,,,-1746.50,0.00
"PCC","ISS30",1,1921436.07,2425105.02,3108648.86,3096242.91,2708953.39,-26032.77,-62.34,0.00,-30950.65,-249.96
"PCC","ISS30",2,120577.00,67898.44,37560.60,28122.50,51059.88,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",3,32580.28,2963.77,1918.55,2842.00,4868.56,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",4,733257.43,608081.49,705493.63,452544.36,489957.29,0.00,0.00,0.00,-30100.00,0.00
"PCC","ISS30",5,187367.16,147232.01,117982.10,183835.76,229946.74,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",6,2085.77,7530.45,3531.97,2016.23,4270.69,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",7,76421.62,45931.89,63441.87,61027.65,18339.29,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",9,232777.12,179670.08,92311.72,156492.54,619384.47,0.00,0.00,0.00,0.00,0.00
"PCC","ISS30",12,264910.13,293523.06,604105.37,240272.91,279885.64,0.00,0.00,0.00,-1162.00,-1045.50
"PCO","BWW01",1,10078175.69,9659413.24,10933420.80,11160691.24,12796461.60,-18209.50,-10180.63,0.00,-3255.80,0.00
"PCO","BWW01",2,301348.06,67815.66,3658.99,472.00,16861.67,-128890.49,0.00,-1434.43,0.00,-1876.33
"PCO","BWW01",3,31728.94,37823.23,26672.66,15505.36,34503.70,-17257.63,0.00,-1178.08,-14970.34,-30293.94
"PCO","BWW01",4,461586.99,373785.61,795269.86,507983.32,316620.08,-21261.29,-3077.26,0.00,-44089.88,0.00
"PCO","BWW01",5,53153.41,26410.64,34627.75,90850.00,93590.00,0.00,0.00,0.00,0.00,0.00
"PCO","BWW01",6,275000.00,,166.14,,,0.00,,0.00,,
"PCO","BWW01",7,12799.55,5595.92,3693.56,1300.35,2117.21,0.00,0.00,0.00,0.00,0.00
"PCO","BWW01",9,128724.43,3995.85,2479.15,,,0.00,0.00,0.00,,
"PCO","BWW01",12,15566.86,21765.66,61652.76,11924.67,17303.27,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",1,11809320.85,12210110.60,13092572.60,14208745.65,18919824.44,0.00,-22.50,-1753.88,-265.82,0.00
"PCO","BWW02",2,773249.08,614049.72,13087.09,120622.37,530848.59,-13617.76,0.00,0.00,0.00,-4200.99
"PCO","BWW02",3,94117.77,91455.73,38669.12,43987.75,44016.40,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",4,275706.44,271659.66,257655.77,456429.70,309167.37,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",5,135924.33,113266.10,76200.65,114574.59,145971.55,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",6,17204.59,5685.00,14673.19,9985.57,16663.32,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",7,11703.70,14570.79,7051.80,8644.51,23898.62,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",9,30878.11,18192.45,15358.82,5698.58,10129.10,0.00,0.00,0.00,0.00,0.00
"PCO","BWW02",12,8659.76,31154.13,26982.81,4512.10,5399.29,-3230.86,0.00,0.00,0.00,0.00
"PCO","BWW02",21,0.00,0.00,0.00,0.00,0.00,-64633.00,-92958.00,-93783.00,-80033.00,-88696.00
"PCO","BWW02",22,0.00,0.00,0.00,0.00,0.00,-538200.00,-782925.00,-457600.00,-657800.00,-690665.00
"PCO","BWW03",1,17458015.89,18753239.11,26618095.83,24780775.69,25314070.27,-14892.65,-1940.37,-167120.87,-7273.74,-1041.45
"PCO","BWW03",2,561766.16,402859.86,382436.98,253421.72,497576.25,0.00,0.00,0.00,0.00,-1612.94
"PCO","BWW03",3,3877474.83,3075752.22,4019638.35,3118108.49,3274144.50,0.00,0.00,-40000.00,0.00,0.00
"PCO","BWW03",4,846104.37,925244.36,714547.54,399557.28,510737.37,-2437.88,0.00,0.00,0.00,0.00
"PCO","BWW03",5,96075.60,22339.37,536599.20,173215.81,202150.28,0.00,0.00,-11029.48,-18198.64,-19701.47
"PCO","BWW03",6,4935.85,2123.08,83610.83,62767.14,210290.12,0.00,0.00,0.00,0.00,0.00
"PCO","BWW03",7,18973.64,29258.14,59970.26,70445.29,45652.75,0.00,0.00,0.00,0.00,0.00
"PCO","BWW03",9,369200.24,162540.67,79596.65,127911.47,451851.68,0.00,0.00,0.00,0.00,0.00
"PCO","BWW03",12,34222.09,130146.41,47865.80,80292.08,28388.19,0.00,0.00,0.00,0.00,0.00
"PCO","BWW04",1,12237369.36,4016960.68,688791.50,4356533.66,6347332.22,-5082.12,-226035.75,0.00,0.00,0.00
"PCO","BWW04",2,2968810.52,552220.00,129952.52,719856.07,714919.73,0.00,-66288.44,0.00,-12990.01,-14748.18
"PCO","BWW04",3,10607266.73,6828499.09,55192.87,834185.82,2487906.86,0.00,-624.00,0.00,0.00,0.00
"PCO","BWW04",4,9911166.48,2077667.37,514460.19,2998431.24,14080786.87,0.00,-33512.05,0.00,-43846.65,-62629.16
"PCO","BWW04",5,659420.53,347870.90,187760.20,1006516.25,3015417.71,0.00,0.00,-93880.10,-209610.82,-165571.10
"PCO","BWW04",6,1054.42,2205.88,,291.84,47650.00,0.00,0.00,,-145.92,0.00
"PCO","BWW04",7,284704.52,255287.05,5770.97,12631.17,148324.93,0.00,0.00,0.00,0.00,0.00
"PCO","BWW04",9,348628.04,226.54,2605.48,77848.63,558093.97,0.00,0.00,0.00,0.00,0.00
"PCO","BWW04",10,7431001.39,1733212.39,,1396926.77,2835746.41,0.00,0.00,,0.00,0.00
"PCO","BWW04",12,54707.70,264713.37,,314.54,11062.64,0.00,0.00,,0.00,0.00
"PCO","BWW05",1,2144763.28,1287439.79,,,,0.00,-250504.73,,,
"PCO","BWW05",2,167891.12,319153.71,,,,-379.91,0.00,,,
"PCO","BWW05",3,5987.09,6435.91,,,,0.00,0.00,,,
"PCO","BWW05",4,1219030.39,603805.91,,,,0.00,-36431.41,,,
"PCO","BWW05",5,70498.89,49391.12,,,,0.00,0.00,,,
"PCO","BWW05",7,918.74,1090.03,,,,0.00,0.00,,,
"PCO","BWW05",9,2079.57,34.50,,,,0.00,0.00,,,
"PCO","BWW05",12,76092.90,13645.22,,,,-1107.91,0.00,,,
"PCO","BWW06",1,7292040.57,7724272.43,8437949.11,8273722.87,9159747.50,0.00,-1449.35,-44162.88,-23173.32,-4684.22
"PCO","BWW06",2,58705.44,60387.22,9014.28,9868.33,48539.66,0.00,0.00,0.00,0.00,0.00
"PCO","BWW06",3,15284.48,15104.71,7238.12,16566.82,6559.99,0.00,0.00,0.00,0.00,0.00
"PCO","BWW06",4,256593.47,187103.60,213838.87,118781.51,310669.05,-970.00,0.00,0.00,0.00,0.00
"PCO","BWW06",5,18927.00,11468.20,11220.50,8809.43,1766.92,0.00,0.00,0.00,0.00,0.00
"PCO","BWW06",7,6275.20,4915.04,4811.67,8582.95,5752.59,0.00,0.00,0.00,0.00,0.00
"PCO","BWW06",9,575.51,482.50,416.98,,1212.33,0.00,0.00,0.00,,0.00
"PCO","BWW06",12,49340.60,19475.74,29237.62,26.31,13828.81,-22000.60,0.00,0.00,0.00,0.00
"PCO","BWW07",1,5521560.63,6288996.43,5849047.96,6706732.98,7646549.29,-19497.72,-332049.62,-330255.10,-1156535.47,-2207106.94
"PCO","BWW07",2,215806.57,130254.55,5404.62,4327.90,24759.13,0.00,-3200.00,0.00,0.00,0.00
"PCO","BWW07",3,460794.91,202806.42,417346.26,42181.82,257393.51,-729.00,-30000.00,0.00,0.00,-53862.50
"PCO","BWW07",4,548788.21,392308.70,363219.56,174593.50,224226.82,-59996.86,-175660.09,0.00,0.00,0.00
"PCO","BWW07",5,38907.53,5600.00,5816.28,13133.00,10289.40,0.00,0.00,0.00,0.00,0.00
"PCO","BWW07",7,2218.45,1478.88,614.14,146.56,,0.00,0.00,0.00,0.00,
"PCO","BWW07",9,19643.37,4857.12,9281.06,3317.08,8089.89,0.00,0.00,0.00,0.00,0.00
"PCO","BWW07",12,1121.91,16120.81,2163.57,2564.62,465308.31,0.00,0.00,0.00,0.00,-459320.36
"PCO","BWW08",1,3328943.27,4426718.69,5400224.57,6456225.66,7679844.84,-72.72,-1385.18,-43634.14,-5688.37,0.00
"PCO","BWW08",2,100499.52,81487.89,532.30,7210.67,118570.43,0.00,0.00,0.00,0.00,0.00
"PCO","BWW08",3,11450.00,,,451.94,836.42,0.00,,,0.00,0.00
"PCO","BWW08",4,181389.72,184132.01,77971.53,81121.14,118387.81,0.00,0.00,0.00,0.00,0.00
"PCO","BWW08",5,123864.83,30535.26,515.00,,16832.22,0.00,0.00,0.00,,0.00
"PCO","BWW08",7,1763.82,1365.95,146.74,374.59,564.40,0.00,0.00,0.00,0.00,0.00
"PCO","BWW08",9,60.88,225.85,,,519.30,0.00,0.00,,,0.00
"PCO","BWW08",12,5422.46,35411.76,15882.50,3155.63,255.81,0.00,0.00,0.00,0.00,0.00
"PCO","BWW09",1,8467889.86,9391827.15,9449757.17,9734747.33,11087835.37,0.00,-14200.53,-25651.01,-6780.27,-14121.71
"PCO","BWW09",2,84438.55,74542.04,1961.43,3054.19,43566.37,0.00,-4210.67,0.00,0.00,0.00
"PCO","BWW09",3,23814.82,20997.89,34139.16,31610.23,34703.90,0.00,0.00,0.00,0.00,0.00
"PCO","BWW09",4,212501.80,128905.41,103217.30,45421.31,60487.46,0.00,-3800.00,0.00,0.00,0.00
"PCO","BWW09",5,929.33,153.98,,,825.00,0.00,0.00,,,0.00
"PCO","BWW09",6,,,36.30,,,,,0.00,,
"PCO","BWW09",7,3429.26,1981.31,2215.46,1160.34,4812.42,0.00,0.00,0.00,0.00,0.00
"PCO","BWW09",9,1943.41,,371.16,,2189.79,0.00,,0.00,,0.00
"PCO","BWW09",12,46741.99,6095.68,56869.40,85660.43,644.63,-7648.26,0.00,0.00,0.00,0.00
"PCO","ISS00",1,60447515.75,66384639.89,75412881.85,77556339.87,86064572.11,-4340341.10,-4788501.29,-5767263.39,-5452190.30,-9012429.87
"PCO","ISS00",2,3723546.55,3225576.62,1134639.38,3599116.09,4167263.80,-86226.31,0.00,0.00,-10065.56,-170443.06
"PCO","ISS00",3,754151.66,1115121.89,780478.13,751644.52,816357.12,0.00,0.00,0.00,-1901.89,0.00
"PCO","ISS00",4,20285669.76,16873021.88,17564143.24,17635723.19,23074847.64,-18065.45,0.00,0.00,0.00,-33116.04
"PCO","ISS00",5,1886769.01,2478083.88,5638589.50,5806682.33,5343534.39,-59887.95,0.00,0.00,0.00,0.00
"PCO","ISS00",6,3697947.43,4037611.42,4027585.55,2568294.36,1737472.66,-365000.00,-79386.00,0.00,-90181.88,-60000.00
"PCO","ISS00",7,856573.97,844529.19,629456.48,455424.19,512537.33,0.00,0.00,0.00,-33.82,-222.46
"PCO","ISS00",9,4782901.21,3346972.52,14880466.41,10429081.55,9322100.40,-4175.00,0.00,0.00,-322500.00,0.00
"PCO","ISS00",12,995651.00,329876.46,123827.54,134152.82,166075.70,-57254.49,-8932.79,-16684.88,-8079.42,-4138.81
"PCO","ISS00",21,,,,,0.00,,,,,-307157.00
"PCO","ISS00",22,0.00,0.00,0.00,0.00,0.00,-357071.18,-1218594.02,-844562.00,-6216993.04,-6281014.00
"PHAC","BVP01",1,19588081.55,21729012.90,24476404.69,24048351.44,26482420.21,-17747.42,-225863.28,-247.72,0.00,0.00
"PHAC","BVP01",2,537879.38,553167.78,219861.74,50852.92,257322.01,0.00,0.00,0.00,-617.67,0.00
"PHAC","BVP01",3,197169.97,251046.80,559071.65,2533887.23,459769.41,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP01",4,1447869.80,962271.22,884136.73,952873.68,3878539.01,0.00,-5000.00,-15000.00,0.00,-12200.00
"PHAC","BVP01",5,115857.10,103775.81,46952.41,49843.09,49161.61,-1000.00,-3000.00,-4269.00,-1000.00,0.00
"PHAC","BVP01",6,32644.30,6539.68,3499.75,275.00,4618.71,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP01",7,63326.80,45451.17,163827.90,36420.74,87469.18,-25.41,0.00,0.00,0.00,0.00
"PHAC","BVP01",9,102902.07,103333.01,66722.85,103203.71,91466.10,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP01",10,167739958.02,146238204.98,170751202.44,163091234.66,263195715.26,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP01",12,47596.13,146420.77,208974.43,57221.41,50486.37,-550.00,-760.45,-180.00,0.00,0.00
"PHAC","BVP02",1,5287982.37,6090085.53,5497071.47,5122346.43,5519231.38,-110308.31,-18120.45,0.00,0.00,0.00
"PHAC","BVP02",2,160580.91,98108.79,1283.58,4734.05,37406.10,0.00,0.00,0.00,-1308.63,0.00
"PHAC","BVP02",3,132220.65,9084.90,50000.00,947.40,4500.00,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",4,757465.29,672925.58,431895.66,734121.02,463689.01,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",5,17474.78,14730.94,3939.63,4380.30,5393.91,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",6,210.65,270.58,,195.00,,0.00,0.00,,0.00,
"PHAC","BVP02",7,9964.97,20533.80,4953.46,6536.93,1409.04,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",9,109642.72,54307.73,13828.22,13075.29,12013.28,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",10,70531939.66,27967484.76,24621030.10,23279288.58,25215124.27,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP02",12,9908.54,25376.14,44118.40,75.00,5572.04,-65.34,-35.79,0.00,-5550.87,-3934.95
"PHAC","BVP03",1,26696250.44,30285467.97,31549745.73,32437709.90,36829332.73,-514749.61,-68922.25,0.00,-293.60,0.00
"PHAC","BVP03",2,890785.58,680747.94,26775.10,20486.81,217727.56,0.00,0.00,0.00,-3906.79,-4737.60
"PHAC","BVP03",3,2686218.58,1997449.81,2478724.06,2395569.87,3022361.09,0.00,0.00,0.00,-195901.10,0.00
"PHAC","BVP03",4,9289049.48,10259541.62,11089902.28,13225084.90,17555538.32,-216794.44,-30000.00,-30000.00,-30000.00,-54900.00
"PHAC","BVP03",5,222879.14,53027.39,11814.11,34690.59,10899.10,-2749.52,0.00,0.00,0.00,0.00
"PHAC","BVP03",6,4622.90,633.33,90.00,,,0.00,0.00,0.00,,
"PHAC","BVP03",7,56384.02,40115.57,32855.74,36884.32,27699.00,-27654.00,0.00,0.00,0.00,0.00
"PHAC","BVP03",9,130628.08,113576.55,222460.06,88772.58,231056.40,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP03",10,12200553.73,25052438.88,17676404.02,19890267.21,23152698.97,0.00,0.00,0.00,0.00,0.00
"PHAC","BVP03",12,214941.76,182255.90,201714.33,38064.28,51395.41,-181.57,-0.45,-76.61,0.00,-47.35
"PHAC","BVQ01",1,53670084.64,57430881.29,67692022.20,72854685.30,76598745.65,-2746056.20,-2280630.84,-1439012.85,-1241.12,-23677.98
"PHAC","BVQ01",2,1855961.79,1407883.69,3387340.43,22188919.72,2161327.17,-11064.49,-20758.75,-13567.91,0.00,-57568.30
"PHAC","BVQ01",3,1431737.29,1253923.15,1095217.10,312267.66,252977.42,-12805.01,-3031.79,-8201.46,0.00,0.00
"PHAC","BVQ01",4,3667136.77,3958947.11,38609731.16,713556221.08,239888614.28,-213321.54,-230034.28,-261909.44,-143554.35,-183995.00
"PHAC","BVQ01",5,952379.18,1120966.54,3014237.80,3724627.84,3441676.95,-103371.38,-29791.80,-22640.39,0.00,-16998.00
"PHAC","BVQ01",6,3831153.67,3836908.63,4745398.28,5619520.93,6425426.88,-1152758.33,-1108115.99,-346674.05,-1185346.26,-1201669.31
"PHAC","BVQ01",7,14958309.97,48124514.86,1034738149.84,1747164020.49,82928554.86,-1511997.02,-1118660.30,-1135536.98,-957993.17,-5236213.95
"PHAC","BVQ01",8,307402.75,177110.64,5850.72,162126.90,309462.03,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ01",9,9631353.91,8676682.04,57535766.06,17808051.14,30987930.48,-476064.37,-482644.19,-1405318.66,-294538.51,-247253.61
"PHAC","BVQ01",10,,,,186392.00,3251095.00,,,,0.00,0.00
"PHAC","BVQ01",12,1836987.97,1748914.22,2194825.33,2219001.67,1799412.38,-3444.96,-2168.20,-25108.77,-15857.49,-13253.52
"PHAC","BVQ02",1,26886886.26,32012040.64,35850457.72,45044830.14,64232648.48,-680767.54,-62077.13,0.00,-2996.82,0.00
"PHAC","BVQ02",2,842693.33,739601.54,92555.37,128081.28,743800.73,0.00,0.00,0.00,-8623.87,-1330.79
"PHAC","BVQ02",3,301093.22,346130.01,189124.38,530416.65,551754.89,-119.13,0.00,0.00,0.00,0.00
"PHAC","BVQ02",4,3428307.96,2732349.58,13691736.68,10039885.34,16733050.44,-9442.79,-8774.43,0.00,-148860.90,0.00
"PHAC","BVQ02",5,126845.30,132373.24,200639.79,19109.53,79254.52,0.00,-6938.31,0.00,0.00,0.00
"PHAC","BVQ02",6,10400.18,5835.14,1353.02,253.50,175.00,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ02",7,107187.78,66912.16,107303773.89,424916262.70,1437210936.92,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ02",9,180202.66,331052.26,1568808.87,3262930.75,2697927.59,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ02",10,34438887.00,37367159.27,121933163.72,181025005.97,66004347.88,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ02",12,190547.18,300573.52,448171.61,78851.63,97940.45,0.00,-11.20,-1015.00,-330.36,-8.36
"PHAC","BVQ03",1,10100750.36,11532523.42,22319258.19,58813157.95,59721520.87,0.00,-3746.46,-1518.54,-1478.29,-2811.73
"PHAC","BVQ03",2,345165.41,364849.25,80748.09,537058.49,677183.33,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ03",3,1449986.34,2420040.33,2595072.14,62625419.17,3539660.24,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ03",4,14118967.22,6611389.44,12654719.70,63868475.82,59498210.76,0.00,0.00,0.00,-43624.16,-5368072.21
"PHAC","BVQ03",5,102218.59,50853.08,90609.95,354078.20,249772.12,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ03",6,79.00,3750.27,229.00,742.46,,0.00,0.00,0.00,0.00,
"PHAC","BVQ03",7,70892.24,16324544.46,2229614156.28,3270553830.28,2075029443.27,0.00,0.00,-204697.12,0.00,0.00
"PHAC","BVQ03",9,35711.07,98704.81,9343795.79,423455.54,716047.64,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ03",10,3884461.00,4411436.00,6928114.01,135635706.74,259286690.19,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ03",12,45403.89,110223.78,4665217.20,1799641.59,11135953.64,0.00,-3.52,-2716570.30,-420613.13,-1522910.96
"PHAC","BVQ04",1,11272338.38,12280215.30,12567382.13,14205452.16,14967009.68,-905.79,-104294.33,0.00,0.00,0.00
"PHAC","BVQ04",2,435814.90,366728.33,62116.05,73097.36,154681.00,-2486.20,0.00,0.00,0.00,0.00
"PHAC","BVQ04",3,79562.52,65389.16,28160.47,29826.38,69225.67,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ04",4,3035977.86,3145933.24,2362525.14,2358063.14,3093323.03,0.00,0.00,0.00,0.00,-5.73
"PHAC","BVQ04",5,46913.63,58781.02,28947.52,15699.93,15021.36,0.00,0.00,-1065.24,0.00,-680.34
"PHAC","BVQ04",6,4838.52,,6770.72,165.00,1230.20,0.00,,0.00,0.00,0.00
"PHAC","BVQ04",7,116176.60,148639.54,89483.04,171195.81,207474.93,0.00,-48.53,0.00,-7758.17,-239.78
"PHAC","BVQ04",9,110839.53,118229.12,102705.50,261897.18,302018.40,0.00,-33024.03,0.00,0.00,0.00
"PHAC","BVQ04",10,2550347.01,3025562.50,3859836.00,4169864.85,3450449.97,0.00,0.00,0.00,0.00,0.00
"PHAC","BVQ04",12,121317.39,84346.08,18548.37,37669.01,1575.68,-293.97,0.00,0.00,-9.69,-3664.74
"PHAC","BVR01",1,24400283.81,26805437.66,47473183.87,49104193.40,47168728.19,-309381.82,-123542.03,0.00,0.00,0.00
